Street,HouseNr,PIN,Latitude,Longitude,TERMIN001,TERMIN002,TERMIN003
Lyngsbergstr.,2,53177,50.66918985,7.16254335,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,20,53177,50.667742700000005,7.16275315,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,21,53177,50.667997825,7.163757049999999,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,22,53177,50.66773005000001,7.163200733333334,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,24,53177,50.667513825,7.1631621,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,27,53177,50.6677899,7.163970675,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,29,53177,50.6677348,7.164028375000001,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,3,53177,50.66898555,7.1627587833333335,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,31,53177,50.66763064,7.164223779999999,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,33,53177,50.66755636,7.164248140000001,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,35,53177,50.667396875,7.1644647,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,37,53177,50.66703156428571,7.164693785714285,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,4,53177,50.668675875,7.16234255,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,41,53177,50.666754275,7.164982350000001,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,43,53177,50.66665675,7.165057749999999,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,5,53177,50.668877300000005,7.162661700000001,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,6,53177,50.6685115,7.162542,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,7,53177,50.66882925,7.1625943,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,8,53177,50.6684136,7.162664499999999,2025-03-13,2025-06-30,2025-11-19
Lyngsbergstr.,9,53177,50.66861305,7.16286945,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,1,53177,50.6709546,7.1650598,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,10,53177,50.67151538,7.1658641,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,11,53177,50.67127882,7.16564878,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,12,53177,50.6712005,7.1655291750000005,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,13,53177,50.671150360000006,7.16534881,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,2,53177,50.6708348,7.1651996,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,3,53177,50.6707148,7.1653334,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,4,53177,50.67078137,7.16574009,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,5,53177,50.670870675,7.16587845,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,6,53177,50.6709169,7.166000657142857,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,7,53177,50.67108258333334,7.16634965,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,8,53177,50.6712396875,7.1661856375,2025-03-13,2025-06-30,2025-11-19
Marta-Worringer-Str.,9,53177,50.67138723333333,7.166034533333334,2025-03-13,2025-06-30,2025-11-19
Martinstr.,1,53177,50.66980368181819,7.161948563636363,2025-02-07,2025-07-11,2025-12-12
Martinstr.,11,53177,50.66943494285714,7.160691000000001,2025-02-07,2025-07-11,2025-12-12
Martinstr.,13,53177,50.66935763333333,7.160574516666667,2025-02-07,2025-07-11,2025-12-12
Martinstr.,14,53177,50.66975142,7.160764990000001,2025-02-07,2025-07-11,2025-12-12
Martinstr.,15,53177,50.669230071428565,7.160336342857143,2025-02-07,2025-07-11,2025-12-12
Martinstr.,16,53177,50.66962548421052,7.160525789473684,2025-02-07,2025-07-11,2025-12-12
Martinstr.,17,53177,50.66911683333333,7.160269466666667,2025-02-07,2025-07-11,2025-12-12
Martinstr.,18,53177,50.6693656125,7.160258099999999,2025-02-07,2025-07-11,2025-12-12
Martinstr.,19,53177,50.6691159,7.1600773,2025-02-07,2025-07-11,2025-12-12
Martinstr.,2,53177,50.67004295,7.161965716666667,2025-02-07,2025-07-11,2025-12-12
Martinstr.,20,53177,50.66930803333333,7.160068716666667,2025-02-07,2025-07-11,2025-12-12
Martinstr.,22,53177,50.6692528875,7.159991187499999,2025-02-07,2025-07-11,2025-12-12
Martinstr.,24,53177,50.66917252499999,7.159770025,2025-02-07,2025-07-11,2025-12-12
Martinstr.,25,53177,50.668893125,7.15976725,2025-02-07,2025-07-11,2025-12-12
Martinstr.,26,53177,50.66907678,7.15959791,2025-02-07,2025-07-11,2025-12-12
Martinstr.,27,53177,50.6688497375,7.1596275375000005,2025-02-07,2025-07-11,2025-12-12
Martinstr.,3,53177,50.669712825,7.161532350000001,2025-02-07,2025-07-11,2025-12-12
Martinstr.,31,53177,50.6686973,7.15939315,2025-02-07,2025-07-11,2025-12-12
Martinstr.,32,53177,50.66892702,7.158977899999999,2025-02-07,2025-07-11,2025-12-12
Martinstr.,33,53177,50.66863599999999,7.159107925000001,2025-02-07,2025-07-11,2025-12-12
Martinstr.,34,53177,50.6688890375,7.158663925,2025-02-07,2025-07-11,2025-12-12
Martinstr.,35,53177,50.66860080000001,7.159013249999999,2025-02-07,2025-07-11,2025-12-12
Martinstr.,36,53177,50.668905575,7.1583399750000005,2025-02-07,2025-07-11,2025-12-12
Martinstr.,37,53177,50.66854035,7.15884515,2025-02-07,2025-07-11,2025-12-12
Martinstr.,39,53177,50.6685083,7.15874155,2025-02-07,2025-07-11,2025-12-12
Martinstr.,41,53177,50.66843855,7.158580725,2025-02-07,2025-07-11,2025-12-12
Martinstr.,43,53177,50.668399,7.158483725,2025-02-07,2025-07-11,2025-12-12
Martinstr.,45,53177,50.6681541,7.158172587500001,2025-02-07,2025-07-11,2025-12-12
Martinstr.,48,53177,50.668576380000005,7.158121679999999,2025-02-07,2025-07-11,2025-12-12
Martinstr.,5,53177,50.66978758333334,7.161470016666667,2025-02-07,2025-07-11,2025-12-12
Martinstr.,50,53177,50.66851225714287,7.1580102142857145,2025-02-07,2025-07-11,2025-12-12
Martinstr.,52,53177,50.66850481428571,7.1578323714285705,2025-02-07,2025-07-11,2025-12-12
Martinstr.,6,53177,50.669911537500006,7.1617360375,2025-02-07,2025-07-11,2025-12-12
Martinstr.,61,53177,50.6682247,7.157858149999999,2025-02-07,2025-07-11,2025-12-12
Martinstr.,62,53177,50.6682960875,7.157423962500001,2025-02-07,2025-07-11,2025-12-12
Martinstr.,63,53177,50.6681291,7.157587325,2025-02-07,2025-07-11,2025-12-12
Martinstr.,64,53177,50.66818515,7.1572037,2025-02-07,2025-07-11,2025-12-12
Martinstr.,65,53177,50.6680462,7.157435799999999,2025-02-07,2025-07-11,2025-12-12
Martinstr.,66,53177,50.66812175,7.157099525,2025-02-07,2025-07-11,2025-12-12
Martinstr.,69,53177,50.667972787500005,7.1571182250000005,2025-02-07,2025-07-11,2025-12-12
Martinstr.,7,53177,50.66963392222223,7.161136266666666,2025-02-07,2025-07-11,2025-12-12
Martinstr.,72,53177,50.66801315,7.156934,2025-02-07,2025-07-11,2025-12-12
Martinstr.,74,53177,50.6679670375,7.1568674875,2025-02-07,2025-07-11,2025-12-12
Martinstr.,76,53177,50.66817325,7.156533575,2025-02-07,2025-07-11,2025-12-12
Martinstr.,78,53177,50.66803815,7.1564845,2025-02-07,2025-07-11,2025-12-12
Martinstr.,8,53177,50.6698830125,7.1616741375,2025-02-07,2025-07-11,2025-12-12
Martinstr.,80,53177,50.66809578750001,7.156188425,2025-02-07,2025-07-11,2025-12-12
Martinstr.,9,53177,50.669528,7.160801439999998,2025-02-07,2025-07-11,2025-12-12
Muffendorfer Hauptstr.,1,53177,50.673892180952365,7.158152299999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,10,53177,50.673245175000005,7.1584656,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,11,53177,50.673183462500006,7.158825149999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,12,53177,50.673210275,7.15850105,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,14,53177,50.6731498625,7.1585255,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,16,53177,50.67307114666666,7.158509193333333,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,17,53177,50.673043,7.159073000000001,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,18,53177,50.67297964117647,7.158644270588235,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,19,53177,50.672970633333335,7.159110774999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,2,53177,50.673506338461536,7.15802086923077,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,20,53177,50.67290023636363,7.158706736363637,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,21,53177,50.67289443333334,7.159175033333334,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,22,53177,50.67281590909092,7.158864654545454,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,23,53177,50.6728306,7.159199766666667,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,24,53177,50.672707957142855,7.158975057142858,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,25,53177,50.67280992,7.159274259999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,26,53177,50.6726312,7.159103279999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,27,53177,50.67279445,7.159430766666667,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,28,53177,50.67247619,7.15923066,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,29,53177,50.67263472857143,7.159405642857143,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,3,53177,50.67371843,7.158351549999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,30,53177,50.67235308888889,7.159370888888889,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,31,53177,50.67247760454544,7.159566072727273,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,32,53177,50.67231565,7.1594513375,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,33,53177,50.672351562500005,7.1597473125,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,34,53177,50.6722021,7.159439063636364,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,35,53177,50.6721804125,7.159854724999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,36,53177,50.6721809,7.15959436,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,37,53177,50.6720958,7.1599282375,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,38,53177,50.67205245454545,7.1595763,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,39,53177,50.6720821,7.160256187500001,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,4,53177,50.67344321666667,7.158114949999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,40,53177,50.67195222,7.159747733333334,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,41,53177,50.67184325,7.160261525,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,42,53177,50.671837,7.1599414,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,43,53177,50.6717837,7.160359842857143,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,44,53177,50.67174421111111,7.160086944444444,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,45,53177,50.6716935,7.1603875,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,46,53177,50.671654625,7.1601714125,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,47,53177,50.67164996,7.160560630000001,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,48,53177,50.67155481428572,7.160203985714285,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,49,53177,50.67155775714286,7.160542414285715,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,5,53177,50.67359372857143,7.158386192857143,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,50,53177,50.67145307777778,7.159975177777778,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,52,53177,50.67141923571428,7.160269849999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,53,53177,50.67147022307692,7.16081146923077,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,54,53177,50.671352925,7.16043225,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,55,53177,50.67133565,7.16069765,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,56,53177,50.671236025,7.160542250000001,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,57,53177,50.67080575,7.16120135,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,58,53177,50.6710647,7.160602525,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,59,53177,50.67087085,7.16114745,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,6,53177,50.67337103,7.1581288700000005,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,60,53177,50.670926145454544,7.160344299999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,61,53177,50.670935400000005,7.161093999999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,62,53177,50.67092362499999,7.16059499,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,63,53177,50.67100095000001,7.16103975,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,65,53177,50.6710506,7.16089905,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,67,53177,50.67115001999999,7.160822059999998,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,69,53177,50.67121637499999,7.160875875,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,7,53177,50.67366083870967,7.159173580645163,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,70,53177,50.66980863333333,7.162118899999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,71,53177,50.671262625,7.16098365,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,72,53177,50.66956115,7.162221221428571,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,73,53177,50.67129295714285,7.161123342857144,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,74,53177,50.669453866666665,7.162415716666666,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,75,53177,50.67128213750001,7.161239437500001,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,77,53177,50.67116055,7.161287583333333,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,79,53177,50.67105737,7.161427369999998,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,81,53177,50.6709929,7.1616000125,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,83,53177,50.67084118965518,7.161767427586207,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,85,53177,50.670700200000006,7.161648941176472,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,87,53177,50.67061326666667,7.1615209166666665,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,89,53177,50.67060054,7.161392739999999,2025-03-13,2025-06-30,2025-11-19
Muffendorfer Hauptstr.,9,53177,50.67332809999999,7.158760141176471,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,101,53177,50.66679596,7.172515539999999,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,103,53177,50.66674066,7.1727619,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,105,53177,50.66667458333333,7.172952583333334,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,11,53177,50.6697944,7.16689432,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,20,53177,50.66937284,7.1678429800000005,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,22,53177,50.66933522,7.16791922,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,23,53177,50.669621575,7.16860275,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,24,53177,50.669263920000006,7.167945059999999,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,25,53177,50.66956192,7.168654599999999,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,27,53177,50.669540440000006,7.168747659999999,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,28,53177,50.66936512,7.16831134,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,29,53177,50.66948185,7.1687989,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,30,53177,50.66932124,7.16837574,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,31,53177,50.669221320000005,7.169243499999999,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,33,53177,50.6692275,7.169346916666666,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,34,53177,50.669184375,7.1686365,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,35,53177,50.66924335000001,7.169455866666667,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,36,53177,50.6691265,7.168603375,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,37,53177,50.66925285999999,7.169558240000001,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,38,53177,50.66906865,7.168570275,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,39,53177,50.6689651,7.169468220000001,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,40,53177,50.669010775,7.168537175,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,41,53177,50.6689702,7.169571816666668,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,42,53177,50.668866325,7.1689945250000005,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,43,53177,50.66898486666667,7.1696811333333335,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,44,53177,50.66880895,7.168963,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,45,53177,50.66899326,7.16978374,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,46,53177,50.66875155,7.168931475000001,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,47,53177,50.66870704,7.169698540000001,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,48,53177,50.66869415,7.16889995,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,49,53177,50.66871295000001,7.169801983333333,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,50,53177,50.6686368,7.168868425,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,51,53177,50.66872846666666,7.169911016666666,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,52,53177,50.6685229,7.1692958,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,53,53177,50.66873766,7.17001348,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,54,53177,50.668466225,7.1692638,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,55,53177,50.66844982,7.169908219999999,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,56,53177,50.668409575,7.1692318,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,57,53177,50.66845638333334,7.170009716666667,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,58,53177,50.6683529,7.1691998,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,59,53177,50.668470500000005,7.1701181,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,60,53177,50.6682962,7.169167825000001,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,61,53177,50.6684789,7.170219520000001,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,62,53177,50.66817015,7.169614874999999,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,63,53177,50.66818986,7.170139859999999,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,64,53177,50.66811344999999,7.169580824999999,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,65,53177,50.66819695,7.170242183333333,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,66,53177,50.668054080000005,7.1695319600000005,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,67,53177,50.668213650000006,7.1703501,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,68,53177,50.667999480000006,7.16954202,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,69,53177,50.66822034,7.1704547000000005,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,70,53177,50.66793955000001,7.1694925,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,71,53177,50.66792978,7.17036192,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,72,53177,50.667882875,7.169458425,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,73,53177,50.66793716666667,7.170464816666666,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,74,53177,50.6678262,7.169424375000001,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,75,53177,50.6679542,7.170573066666667,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,76,53177,50.6678083,7.169936475,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,77,53177,50.66796228,7.1706766,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,78,53177,50.667752675,7.16990045,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,79,53177,50.6675985,7.17085202,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,80,53177,50.667697025,7.16986445,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,81,53177,50.6673933,7.17122696,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,82,53177,50.66764555,7.1698022,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,83,53177,50.66726716,7.1711141,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,84,53177,50.66759015,7.169765224999999,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,86,53177,50.667534800000006,7.16972825,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,88,53177,50.667319850000005,7.170206900000001,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,90,53177,50.6671641,7.170376857142858,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,92,53177,50.66702708333335,7.1705337,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,94,53177,50.666795375,7.170889275,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,96,53177,50.666742600000006,7.170931925,2025-03-13,2025-06-30,2025-11-19
Paracelsusstr.,98,53177,50.666691775,7.170992549999999,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,1,53177,50.67315533846154,7.155685553846154,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,11,53177,50.6726485,7.1551408,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,13,53177,50.67255075999999,7.1552941400000005,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,15,53177,50.672499425000005,7.15543165,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,17,53177,50.67232031428572,7.1543845571428575,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,19,53177,50.67222449,7.154492449999998,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,2,53177,50.67329636666667,7.154526877777777,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,21,53177,50.67210640909091,7.154643154545454,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,23,53177,50.67223150909091,7.154183572727273,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,27,53177,50.67199583333333,7.154455675,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,3,53177,50.67304968888889,7.155629355555555,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,31,53177,50.671871457142856,7.154107742857144,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,33,53177,50.67174626,7.154318479999999,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,35,53177,50.67171737142858,7.154470571428571,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,37,53177,50.67169643333333,7.1545977,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,39,53177,50.671781725,7.154735325,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,4,53177,50.67376879999999,7.1529521,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,40,53177,50.672444,7.1537574500000005,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,41,53177,50.67188993333334,7.154842733333333,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,43,53177,50.67199285555555,7.154957566666665,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,47,53177,50.67219422857142,7.155155442857144,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,49,53177,50.67229742,7.15509074,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,5,53177,50.6729951,7.155542825,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,6,53177,50.673116669230765,7.1533234769230765,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,7,53177,50.67293265,7.155468283333335,2025-03-13,2025-06-30,2025-11-19
Peter-Schwingen-Str.,9,53177,50.67285388571429,7.155298971428572,2025-03-13,2025-06-30,2025-11-19
Steingasse,1,53177,50.66888242500001,7.15789945,2025-02-07,2025-07-11,2025-12-12
Steingasse,10,53177,50.66870255,7.1572133,2025-02-07,2025-07-11,2025-12-12
Steingasse,12,53177,50.668610625,7.157038725,2025-02-07,2025-07-11,2025-12-12
Steingasse,14,53177,50.6684877,7.156970100000001,2025-02-07,2025-07-11,2025-12-12
Steingasse,16,53177,50.668366,7.156848699999999,2025-02-07,2025-07-11,2025-12-12
Steingasse,2,53177,50.669030175,7.15754875,2025-02-07,2025-07-11,2025-12-12
Steingasse,4,53177,50.6688647,7.157450625,2025-02-07,2025-07-11,2025-12-12
Steingasse,6,53177,50.668809625,7.157402800000001,2025-02-07,2025-07-11,2025-12-12
Talstr.,1,53177,50.673733175,7.1571352,2025-03-13,2025-06-30,2025-11-19
Talstr.,10,53177,50.67427785,7.1569782,2025-03-13,2025-06-30,2025-11-19
Talstr.,12,53177,50.674402275,7.156859175000001,2025-03-13,2025-06-30,2025-11-19
Talstr.,14,53177,50.67457541666667,7.1565591333333325,2025-03-13,2025-06-30,2025-11-19
Talstr.,16,53177,50.674666125,7.15684905,2025-03-13,2025-06-30,2025-11-19
Talstr.,18,53177,50.67471664999999,7.156333600000001,2025-03-13,2025-06-30,2025-11-19
Talstr.,2,53177,50.6739305,7.157503,2025-03-13,2025-06-30,2025-11-19
Talstr.,3,53177,50.67380115,7.15702385,2025-03-13,2025-06-30,2025-11-19
Talstr.,4,53177,50.674031850000006,7.1573049,2025-03-13,2025-06-30,2025-11-19
